image_id,split,class_id,class_name,shoulder_mid_x,shoulder_mid_y,shoulder_width,shoulder_angle,eye_mid_x,eye_mid_y,eye_width,eye_angle,ear_mid_x,ear_mid_y,ear_width,ear_angle,nose_x,nose_y,nose_to_shoulder_mid_dx,nose_to_shoulder_mid_dy,nose_to_eye_mid_dy,head_tilt,shoulder_dy,eye_dy,ear_dy,lateral_offset,vertical_alignment,raw_left_shoulder_nx,raw_left_shoulder_ny,raw_right_shoulder_nx,raw_right_shoulder_ny,raw_left_eye_nx,raw_left_eye_ny,raw_left_ear_nx,raw_left_ear_ny,raw_nose_nx,raw_nose_ny,raw_right_ear_nx,raw_right_ear_ny,raw_right_eye_nx,raw_right_eye_ny
ngaphai_mp4-0016_jpg.rf.f2a61b4f39deceddc32abb750f9c6d77,train,4,thang,0.0021099240923337093,0.28984110650437445,0.6769760394695075,-1.0550986352117415,-0.04589091591634465,-0.08771221059433391,0.33510137199038537,0.0,-0.03327945597127003,-0.15833705854413177,0.16214576184576374,0.0,-0.027874621032618653,-0.05983390371505409,-0.029984545124952362,-0.34967501021942854,0.02787830687927982,86.8593491751065,-0.012465772039900902,0.0,0.0,-0.029984545124952362,0.34967501021942854,-0.3363207048936039,0.2960739925243249,0.3405405530782713,0.283608220484424,-0.21344160191153733,-0.08771221059433391,-0.11435233689415189,-0.15833705854413177,-0.027874621032618653,-0.05983390371505409,0.04779342495161183,-0.15833705854413177,0.12165977007884803,-0.08771221059433391
ngaphai_mp4-0017_jpg.rf.79d8e82eb46a777a0ab9bc742e535edf,train,4,thang,0.0018615434112870255,0.27877339244193294,0.7584284324390757,-1.0123173082087091,-0.05209829248681984,-0.07988151712790519,0.3623034150291302,-1.5045690979607826,-0.04776404964352195,-0.13595642105040193,0.2094040795353956,0.0,-0.0356708639149409,-0.05214474211162833,-0.03753240732622792,-0.3309181345535613,0.027736775016276853,81.78946005571127,-0.013399421228294961,-0.009512880013025193,0.0,-0.03753240732622792,0.3309181345535613,-0.3772934851201635,0.2854731030560804,0.3810165719427375,0.27207368182778546,-0.23318754510526485,-0.07512507712139259,-0.15246608941121975,-0.13595642105040193,-0.0356708639149409,-0.05214474211162833,0.05693799012417585,-0.13595642105040193,0.12899096013162517,-0.08463795713441778
ngaphai_mp4-0018_jpg.rf.ac1d383a2b06455e4125d7ddfe107c65,train,4,thang,0.013712936622423982,0.2151055052934538,0.7315117201572093,-1.402076613571447,-0.019124412545719616,-0.12422053322008145,0.3614183350008356,-1.22702742632141,-0.009615594398896803,-0.18033156631072417,0.18176568611671287,-1.2198675371557979,-0.007420903295660517,-0.09033642237988011,-0.0211338399180845,-0.3054419276733339,0.033884110840201334,88.60301774984923,-0.017898929465172575,-0.007739423667499745,-0.0038696272332419124,-0.0211338399180845,0.3054419276733339,-0.35193341747240364,0.22405497002604008,0.3793592907172516,0.2061560405608675,-0.1997921422292959,-0.12035082138633157,-0.10047783990625142,-0.1783967526941032,-0.007420903295660517,-0.09033642237988011,0.08124665110845782,-0.18226637992734512,0.16154331713785666,-0.12809024505383132
ngaphai_mp4-0020_jpg.rf.24e49d08093b92fb982f8be86376acb9,train,4,thang,0.02781231021202818,0.22881265169701717,0.7091457073865696,-0.9700595197913633,-0.012062120108119079,-0.11496835086276645,0.3404436476655483,0.3190595570469159,-0.003809209333831269,-0.16426043144952715,0.1836402325034758,0.5914998364013636,-0.0054194959592538654,-0.07901939069193736,-0.03323180617128205,-0.30783204238895456,0.03594896017082909,91.0822445825065,-0.012005782723450487,0.001895798241309421,0.00189579824130931,-0.03323180617128205,0.30783204238895456,-0.32670972559322164,0.23481554305874242,0.382334346017278,0.22280976033529193,-0.18228130467969744,-0.11591624998342116,-0.09562443266710931,-0.1652083305701818,-0.0054194959592538654,-0.07901939069193736,0.08800601399944677,-0.1633125323288725,0.15815706446345928,-0.11402045174211174
ngaphai_mp4-0021_jpg.rf.97d889d6d78e122f5e4877228186613a,train,4,thang,-0.021275988103566207,0.2141254547002514,0.7795338696161895,-0.43103883545565314,-0.036168114699508105,-0.13491208785172765,0.35789225613690817,-2.197933757193148,-0.024318902394311052,-0.19177622499577748,0.19175076352452397,-0.5859418676521877,-0.025396137787351603,-0.10255833689220535,-0.004120149683785396,-0.31668379159245674,0.032353750959522296,90.69176757904053,-0.005864414530084655,-0.013725802531353526,-0.001960927018635761,-0.004120149683785396,0.31668379159245674,-0.41103189329327905,0.21705766196529375,0.36847991708614664,0.2111932474352091,-0.21498259212488086,-0.12804918658605088,-0.12018927070155379,-0.1907957614864596,-0.025396137787351603,-0.10255833689220535,0.07155146591293168,-0.19275668850509536,0.14264636272586464,-0.1417749891174044
ngaphai_mp4-0023_jpg.rf.f0a7f2b86fcf73ab62e64e46bab3a5b9,train,4,thang,0.021536354340553426,0.23182687779683475,0.801029600621461,-0.8985151528166454,-0.021750829734552057,-0.11234766674181292,0.3849079301765067,-0.01573887049455875,-0.008971425543745637,-0.16735743435462108,0.2021022812109197,-1.5288109710053732,-0.008837035850582523,-0.09232974275560984,-0.030373390191135947,-0.3241566205524446,0.02001792398620307,89.89737183925882,-0.012561269609516118,-0.000105732325149821,-0.005392011855489515,-0.030373390191135947,0.3241566205524446,-0.37892919835330013,0.23810751260159282,0.422001907034407,0.2255462429920767,-0.21420478756176717,-0.112294800579238,-0.1099865955416325,-0.1646614284268763,-0.008837035850582523,-0.09232974275560984,0.09204374445414122,-0.17005344028236583,0.17070312809266305,-0.11240053290438783
ngaphai_mp4-0025_jpg.rf.24ba027c5840cff463d11cf2bc43c7c6,train,4,thang,-0.007095711584910569,0.3088880212599461,0.751119618887636,-0.5638324072599952,-0.03626975660676646,-0.08046346283803446,0.34902683644013716,-3.0657673320654406,-0.0314558208309703,-0.14673032658041815,0.18108956193542253,-1.7720808739925749,-0.03338137607166495,-0.06179664571121146,-0.02628566448675438,-0.37068466697115754,0.018666817126823,91.29874616449555,-0.007391447522126171,-0.018666724782209904,-0.005599962027895089,-0.02628566448675438,0.37068466697115754,-0.3826373365685584,0.31258374502100916,0.3684459133987373,0.305192297498883,-0.2105334116967733,-0.07113010044692951,-0.1219572985361014,-0.1439303455664706,-0.03338137607166495,-0.06179664571121146,0.05904565687416081,-0.1495303075943657,0.1379938984832404,-0.08979682522913941
ngaphai_mp4-0026_jpg.rf.15c62d806aa0de58bcce387098cce8da,train,4,thang,-0.004838902230640152,0.26449835798124727,0.7700990497055596,-3.227258860317674,-0.045248338460096155,-0.09177046175712422,0.3527122635137913,-1.1979952014280628,-0.03833949829153274,-0.15858760120796547,0.1786381150930827,-0.2871401883206107,-0.03758229882304307,-0.06596001368774569,-0.03274339659240292,-0.33045837166899295,0.02581044806937853,89.53163664728736,-0.04335389170483206,-0.0073743095021118615,-0.0008952486157208783,-0.03274339659240292,0.33045837166899295,-0.38927777462502083,0.2861753038336633,0.37959997016374053,0.24282141212883124,-0.2215659215257034,-0.0880833070060683,-0.1276574341917839,-0.15813997690010503,-0.03758229882304307,-0.06596001368774569,0.05097843760871843,-0.1590352255158259,0.1310692446055111,-0.09545761650818016
ngaphai_mp4-0027_jpg.rf.39e3a225ac1ff319702c7bc5783067b6,train,4,thang,-0.008284140220107067,0.2703505311433717,0.7573620421517145,-1.705466359967588,-0.05113854668722299,-0.10194439477111442,0.3508972483387232,-2.3591519617058583,-0.04686277693456204,-0.16797388808508407,0.18414043878233213,-3.2119185473577456,-0.04258728776876925,-0.07821508371310856,-0.034303147548662184,-0.3485656148564803,0.023729311058005853,87.27288628396647,-0.022540312165269527,-0.01444410124689087,-0.010317240980677989,-0.034303147548662184,0.3485656148564803,-0.38679741515894844,0.28162068722600647,0.3702291347187343,0.25908037506073694,-0.22643846599043968,-0.09472234414766899,-0.13878836604539727,-0.16281526759474507,-0.04258728776876925,-0.07821508371310856,0.045062812176273184,-0.17313250857542306,0.1241613726159937,-0.10916644539455986
ngaphai_mp4-0028_jpg.rf.b301221808da33a5cbcc811b80c5d403,train,4,thang,0.024900549753518575,0.27836247378423096,0.7439963690712897,-1.7939590967032886,-0.022104680713578365,-0.08886922574758557,0.35460242751633486,-1.1777541130686344,-0.01532408674033809,-0.16175586924035085,0.1747001058027481,-3.5880203266068404,-0.018063357299112837,-0.07487167727015992,-0.04296390705263141,-0.3532341510543909,0.013997548477425653,91.80581377173029,-0.02329108702616689,-0.007288583220790068,-0.01093305511671061,-0.04296390705263141,0.3532341510543909,-0.34691530603278403,0.2900080172973144,0.3967164055398212,0.2667169302711475,-0.19936843769389792,-0.08522493413719054,-0.10250291913861347,-0.15628934168199554,-0.018063357299112837,-0.07487167727015992,0.07185474565793729,-0.16722239679870615,0.1551590762667412,-0.0925135173579806
ngaphai_mp4-0030_jpg.rf.1da827689a12b14e78d5712c60323648,train,4,thang,0.008699196800721842,0.2070648009799344,0.7835102076970673,-0.8438063366534264,-0.03896899834707107,-0.1362358789575067,0.37734995465843396,-1.1543907694980817,-0.021003613964459433,-0.18660135987488213,0.20211958512840722,-0.5388082776119503,-0.027740596264836492,-0.1058264206637159,-0.036439793065558335,-0.3128912216436503,0.030409458293790784,94.76768326433341,-0.011538493500622415,-0.007602302247234016,-0.001900700214236023,-0.036439793065558335,0.3128912216436503,-0.3830134238579817,0.2128340477302456,0.4004118174594254,0.2012955542296232,-0.22760568173690374,-0.13243472783388968,-0.12205893795975303,-0.18565100976776414,-0.027740596264836492,-0.1058264206637159,0.08005171003083417,-0.18755170998200016,0.1496676850427616,-0.1400370300811237
ngaphai_mp4-0031_jpg.rf.8ddeb3d4189b631815de0ba912e15072,train,4,thang,-0.011786972630805082,0.20307601146097426,0.676831110222117,-1.1058703351225205,-0.045371874882191084,-0.1298308494519906,0.33207316592473246,-3.150326616506303,-0.04758837645277403,-0.1715242604131989,0.1805134843006729,-3.2994967308881344,-0.04636455348659674,-0.08055748568415544,-0.034577580855791656,-0.2836334971451297,0.04927336376783517,89.2292168101759,-0.01306275927070813,-0.018249370345415614,-0.010389500128787477,-0.034577580855791656,0.2836334971451297,-0.3501394944496689,0.20960739109632834,0.32656554918805875,0.1965446318256202,-0.21115754073517637,-0.12070616427928281,-0.13769550200542277,-0.16632951034880517,-0.04636455348659674,-0.08055748568415544,0.04251874909987471,-0.17671901047759264,0.1204137909707942,-0.13895553462469842
ngaphai_mp4-0032_jpg.rf.927abdefceceb2681a695bc60ac36144,train,4,thang,-0.021705226975069214,0.2077962214155262,0.6710199902333558,-1.6437389606196633,-0.06606959737019974,-0.12874201708706662,0.31909836152208326,-1.741171697324216,-0.061606756243741026,-0.18825629167130026,0.18717965468471903,-3.584348219927757,-0.06160658944597113,-0.09463857982094262,-0.03990136247090192,-0.3024348012364688,0.034103437266124,89.99989791666493,-0.01924802171120371,-0.009695644728736089,-0.011702075403861673,-0.03990136247090192,0.3024348012364688,-0.3570771626498428,0.21742023227112806,0.31366670869970437,0.19817221055992434,-0.22554511179120126,-0.12389419472269857,-0.15501350728339153,-0.1824052539693694,-0.06160658944597113,-0.09463857982094262,0.031799994795909475,-0.19410732937323108,0.09340591705080178,-0.13358983945143466
ngaphai_mp4-0034_jpg.rf.b32ee45623a317873600b1b478da3cea,train,0,nga_phai,-0.004455532517252836,0.38078015849008917,0.7235965163231636,-6.796202737096335,-0.2464543686051172,-0.009307872500032496,0.10672911184769487,109.10223643885303,-0.033561845642558236,-0.030239446301347173,0.2141700582017031,-22.460615351071823,-0.06100491734576787,-0.11872280802165205,-0.056549384828515036,-0.4995029665117412,-0.10941493552161956,-107.23125135698963,-0.0856290799734411,0.10085219487561832,-0.08182330124789725,-0.056549384828515036,0.4995029665117412,-0.3637115620762292,0.42359469847680975,0.3548004970417235,0.33796561850336865,-0.2289905624294287,-0.059733969937841656,-0.132523657978197,0.010672204322601447,-0.06100491734576787,-0.11872280802165205,0.06539996669308054,-0.0711510969252958,-0.26391817478080576,0.041118224937776664
ngaphai_mp4-0036_jpg.rf.551fa061af37400d4563ab566a12f78d,train,0,nga_phai,-0.0026432849213363363,0.38027488321528524,0.7162652509445594,-8.663726684150152,-0.28860369342577097,0.011471438883007466,0.12139579155432015,99.68653679455566,-0.08434623202436067,-0.054246098352128284,0.25848966587621086,-28.06859171756214,-0.12009130649837754,-0.12682989317765056,-0.1174480215770412,-0.5071047763929358,-0.13830133206065803,-116.21869328066056,-0.10789460574416238,0.11966505576617041,-0.12162668960702842,-0.1174480215770412,0.5071047763929358,-0.35668942024905903,0.43422218608736646,0.35140285040638636,0.3263275803432041,-0.2783908016269307,-0.04836108900007774,-0.19838992512050552,0.0065672464513859335,-0.12009130649837754,-0.12682989317765056,0.02969746107178417,-0.1150594431556425,-0.2988165852246112,0.07130396676609267
ngaphai_mp4-0037_jpg.rf.21374a725b571d88384a6bfbdc4835c4,train,0,nga_phai,0.0445387403912231,0.3551807130585777,0.7028267296282632,-11.14887509186393,-0.22957864017978113,-0.010665980946662799,0.09091190518067253,104.08318342329096,-0.031583550267942954,-0.06683955259230465,0.2264249361541237,-33.71131981982891,-0.07163346864603003,-0.1436454220602523,-0.11617220903725313,-0.49882613511883,-0.1329794411135895,-117.53949407518436,-0.13589785232658824,0.08817940928830706,-0.12566782853554886,-0.11617220903725313,0.49882613511883,-0.30024277941986705,0.4231296392218718,0.38932026020231325,0.28723178689528356,-0.21851782780969706,-0.05475568559081633,-0.12575871762054033,-0.004005638324530212,-0.07163346864603003,-0.1436454220602523,0.06259161708465442,-0.12967346686007908,-0.24063945254986518,0.033423723697490734
ngaphai_mp4-0038_jpg.rf.4836f7db43321fbc21a5b274a2a69948,train,0,nga_phai,-0.03252129863098965,0.3656846223147644,0.6754550110483158,-10.16209054787442,-0.31074160093708175,0.01710371228573673,0.12549686848003438,94.37180592818808,-0.12738715449097043,-0.06532418905245382,0.24739195837404737,-33.08931360293328,-0.16565241272793507,-0.14080042517456143,-0.13313111409694542,-0.5064850474893259,-0.15790413746029816,-116.88428758978591,-0.11917290097354322,0.1251317207036342,-0.13506257743299538,-0.13313111409694542,0.5064850474893259,-0.36495072408240425,0.42527107280153603,0.29990812682042495,0.3060981718279928,-0.30595838883529464,-0.04546214806608038,-0.23102218867982777,0.0022070996640438556,-0.16565241272793507,-0.14080042517456143,-0.023752120302113086,-0.1328554777689515,-0.31552481303886887,0.07966957263755384
ngaphai_mp4-0040_jpg.rf.0fe19bc61b8f3f34927c7c1e1ded646d,train,0,nga_phai,-0.02627917510000538,0.35721952333342744,0.733787748304257,-11.876933585211145,-0.32908355254778376,0.015951341949413854,0.11939762509139444,104.26247798127349,-0.12144626515502138,-0.05857845235264031,0.2610307579641544,-31.228128432670196,-0.16729948041558373,-0.12820496787674296,-0.14102030531557835,-0.4854244912101704,-0.14415630982615682,-123.36728865457576,-0.15102102948371005,0.11571746540526688,-0.13533058051707264,-0.14102030531557835,0.4854244912101704,-0.38531855602329346,0.4327300380752825,0.3327602058232827,0.28170900859157244,-0.3143758923187905,-0.04190739075321959,-0.2330512500126131,0.009086837905896013,-0.16729948041558373,-0.12820496787674296,-0.009841280297429682,-0.12624374261117663,-0.3437912127767771,0.0738100746520473
ngaphai_mp4-0043_jpg.rf.0f1fa1b636b2e831944c2cec6a55a9e2,train,0,nga_phai,-0.02193920475785477,0.25935364633919195,0.6876051536752554,-13.069872905541366,-0.3203176642873511,-0.06644434607213978,0.0711849783624693,128.72708890656068,-0.11278885167110447,-0.10254134490894942,0.21139450344185434,-28.791327696834685,-0.15732290929580756,-0.16640509686568625,-0.1353837045379528,-0.42575874320487817,-0.09996075079354647,-124.88918869286739,-0.1554944401841545,0.05553387254136133,-0.10181203860891141,-0.1353837045379528,0.42575874320487817,-0.3568355791905246,0.3371008664312692,0.31295716967481507,0.18160642624711468,-0.298050591371131,-0.09421128234282045,-0.20541976562498612,-0.05163532560449372,-0.15732290929580756,-0.16640509686568625,-0.020157937717222824,-0.15344736421340513,-0.34258473720357124,-0.03867740980145912
ngaphai_mp4-0045_jpg.rf.84fb57b7e8b7258088008f6ac5e22ce2,train,0,nga_phai,-0.02457596193267539,0.18915429033312495,0.6304455340747347,-18.808382830535837,-0.2890388064500463,-0.07957663912621873,0.05058989412635349,125.77907765486049,-0.10113102191297858,-0.12355069019799847,0.21302736921095794,-24.96244325058524,-0.1367986623578667,-0.16459338290705136,-0.11222270042519131,-0.3537476732401763,-0.08501674378083263,-130.99186624097464,-0.20325828435911358,0.04104243626968948,-0.0899026829711954,-0.11222270042519131,0.3537476732401763,-0.3229664951580808,0.29078343251268174,0.27381457129273,0.08752514815356817,-0.2742498256470622,-0.10009785726106347,-0.19769468954672492,-0.07859934871240078,-0.1367986623578667,-0.16459338290705136,-0.004567354279232236,-0.16850203168359618,-0.30382778725303045,-0.059055420991373994
ngaphai_mp4-0047_jpg.rf.7bea0886ed45715bff70bf48f1ae2d7e,train,0,nga_phai,-0.03283632772952666,0.2081811204855528,0.6754406300327963,-16.73992518933117,-0.3145444965776978,-0.07527007346320494,0.06863858523866288,113.89242928943963,-0.12365013785049876,-0.1181537638332934,0.21121320281255834,-31.662898750377863,-0.16349696738632816,-0.1714970382701966,-0.1306606396568015,-0.3796781587557494,-0.09622696480699167,-126.75932003588649,-0.19454573655391888,0.06275677191137098,-0.11087016275367707,-0.1306606396568015,0.3796781587557494,-0.3562447386775855,0.30545398876251223,0.2905720832185322,0.11090825220859334,-0.3006444699335745,-0.10664845941889042,-0.2135373227732007,-0.06271868245645486,-0.16349696738632816,-0.1714970382701966,-0.03376295292779683,-0.17358884521013193,-0.3284445232218211,-0.04389168750751944
ngaphai_mp4-0049_jpg.rf.6166188a23a3373e1a33382097eb73e2,train,0,nga_phai,-0.007596078749058072,0.22374696244593867,0.5702513690867492,-20.931770305384706,-0.2846291986314031,-0.045086975045346304,0.06350965956900878,116.76145633177055,-0.10411084208620015,-0.09129279513396096,0.19924765799329072,-32.51965798211059,-0.13806983297275094,-0.14694991634382748,-0.13047375422369287,-0.37069687878976615,-0.10186294129848117,-121.38930304922684,-0.2037256988785645,0.05670707185391892,-0.10711333753313595,-0.13047375422369287,0.37069687878976615,-0.2739053273500747,0.3256098118852209,0.2587131698519586,0.1218841130066564,-0.2703307296545697,-0.07344051097230576,-0.18811435709944802,-0.03773612636739298,-0.13806983297275094,-0.14694991634382748,-0.020107327072952288,-0.14484946390052894,-0.29892766760823647,-0.016733439118386845
